Validation dataset1 - LIMMA OF TCGA-GBM microarray Dataset										
ID	logFC	CI.025	CI.975	AveExpr	t	P.Value	adj.P.Val	B	modLog10P	signLog10P
IL10RB	0.373736543	0.182639742	0.564833344	7.526051004	3.847662706	1.44E-04	0.009666317	0.795204782	3.842221	3.842221
PLSCR1	0.560819008	0.274126356	0.847511661	9.242112246	3.848495737	1.43E-04	0.009666317	0.798119003	3.843632	3.843632
GALC	0.581142718	0.283745041	0.878540395	8.60050667	3.844413345	1.46E-04	0.009742485	0.783842912	3.836719	3.836719
ADRA1A	-0.198674701	-0.300489045	-0.096860358	3.985100921	-3.839002994	1.49E-04	0.009902369	0.764944157	3.827567	-3.827567
MUC6	-0.130071632	-0.196771665	-0.063371599	3.902300567	-3.836554653	1.50E-04	0.009949571	0.756399863	3.823428	-3.823428
PARD3	-0.416971683	-0.630928501	-0.203014865	7.5505419	-3.834116279	1.52E-04	0.009996788	0.747895267	3.819309	-3.819309
GALR2	-0.112715607	-0.17061952	-0.054811694	3.47785186	-3.829666793	1.54E-04	0.010123214	0.732388946	3.811798	-3.811798
ATP2B1	0.425672338	0.20669806	0.644646617	8.528673159	3.824434023	1.57E-04	0.0101397	0.714173832	3.802973	3.802973
LIN28A	-0.254921614	-0.385992013	-0.123851214	3.561992347	-3.826369304	1.56E-04	0.0101397	0.720907849	3.806236	-3.806236
NAAA	0.390067721	0.189427296	0.590708146	5.380554821	3.824779661	1.57E-04	0.0101397	0.71537629	3.803556	3.803556
PRM2	-0.105288381	-0.159440096	-0.051136665	3.589428518	-3.825190572	1.57E-04	0.0101397	0.716805957	3.804248	-3.804248
CD44	0.604026393	0.293019067	0.915033719	11.26363761	3.820939351	1.60E-04	0.010230742	0.702021585	3.797085	3.797085
CYP2E1	-0.306736731	-0.464799531	-0.148673932	4.195265672	-3.817868485	1.61E-04	0.010236407	0.691351401	3.791915	-3.791915
GEMIN7	-0.111881736	-0.169540947	-0.054222525	3.953785183	-3.817467518	1.62E-04	0.010236407	0.689958754	3.79124	-3.79124
TRIB2	0.733585762	0.355504982	1.111666542	9.087626431	3.817254723	1.62E-04	0.010236407	0.689219726	3.790882	3.790882
MYH6	-0.186874722	-0.28322157	-0.090527875	3.793450266	-3.815908039	1.63E-04	0.010243396	0.684543614	3.788616	-3.788616
COX15	-0.297210279	-0.450661003	-0.143759556	6.961887232	-3.810480409	1.66E-04	0.010277368	0.665712367	3.779489	-3.779489
SEC24D	0.440753614	0.213352529	0.668154699	6.709887073	3.81318782	1.64E-04	0.010277368	0.675102726	3.78404	3.78404
TASOR2	-0.359027453	-0.54439755	-0.173657357	7.902599742	-3.810419846	1.66E-04	0.010277368	0.665502383	3.779388	-3.779388
ZNF248	-0.392493077	-0.595026925	-0.189959228	5.902513939	-3.812582344	1.65E-04	0.010277368	0.673002173	3.783022	-3.783022
TRIM5	0.363672035	0.175660116	0.551683953	5.946600894	3.805479378	1.69E-04	0.010429271	0.648382788	3.77109	3.77109
ELOA2	-0.105828742	-0.160602301	-0.051055183	3.470595305	-3.801171978	1.72E-04	0.010557574	0.633473367	3.763862	-3.763862
PPCS	0.334710485	0.161348869	0.508072102	8.304915447	3.798404549	1.74E-04	0.010624176	0.623902429	3.759222	3.759222
SLC2A6	-0.324947039	-0.493353063	-0.156541014	5.504047725	-3.796118906	1.76E-04	0.010671486	0.616002496	3.755392	-3.755392
ADORA2A	-0.204924362	-0.311257836	-0.098590888	4.322447969	-3.791477085	1.79E-04	0.010677692	0.599972145	3.747619	-3.747619
FPGS	-0.204339068	-0.310316316	-0.09836182	5.740126036	-3.793356133	1.78E-04	0.010677692	0.606459214	3.750764	-3.750764
SPECC1L-ADORA2A	-0.204924362	-0.311257836	-0.098590888	4.322447969	-3.791477085	1.79E-04	0.010677692	0.599972145	3.747619	-3.747619
ZNF609	-0.321448164	-0.488113192	-0.154783136	6.878932888	-3.794471698	1.77E-04	0.010677692	0.610311883	3.752632	-3.752632
ZNF257	-0.170457857	-0.258936084	-0.081979631	3.609837854	-3.790229124	1.80E-04	0.010683312	0.595665406	3.74553	-3.74553
BORCS6	-0.191264253	-0.290587883	-0.091940623	4.82229641	-3.788489367	1.81E-04	0.010709384	0.58966362	3.74262	-3.74262
MS4A3	-0.166158949	-0.252617588	-0.07970031	3.549193817	-3.780943531	1.86E-04	0.010978215	0.56366115	3.730008	-3.730008
ABRAXAS2	-0.198540065	-0.301991624	-0.095088507	7.722719554	-3.775686879	1.90E-04	0.010996955	0.545574954	3.721235	-3.721235
BRS3	-0.125588482	-0.19114575	-0.060031214	3.615432904	-3.768893038	1.95E-04	0.010996955	0.522233816	3.70991	-3.70991
CXCL14	1.281658092	0.61243699	1.950879194	8.688819139	3.767796209	1.96E-04	0.010996955	0.518469107	3.708084	3.708084
DRG2	0.265606034	0.126892425	0.404319642	6.41326451	3.767070208	1.96E-04	0.010996955	0.515977761	3.706875	3.706875
EFNB2	0.551780666	0.26394777	0.839613562	8.779806136	3.771472101	1.93E-04	0.010996955	0.53109002	3.714207	3.714207
MXD4	-0.256330059	-0.389944359	-0.122715759	7.070969377	-3.774256778	1.91E-04	0.010996955	0.540658472	3.71885	-3.71885
PDX1	-0.147992233	-0.225106762	-0.070877704	3.898703172	-3.775613749	1.90E-04	0.010996955	0.545323503	3.721113	-3.721113
PTGER4P3	-0.130322409	-0.198297124	-0.062347694	3.73817438	-3.771868558	1.93E-04	0.010996955	0.532451896	3.714868	-3.714868
TAGLN2P1	0.540345593	0.258243467	0.822447718	9.788297139	3.768340194	1.95E-04	0.010996955	0.520336133	3.70899	3.70899
TRIM48	-0.26713126	-0.406700072	-0.127562448	3.843204828	-3.765487235	1.98E-04	0.010996955	0.510547141	3.70424	-3.70424
TRIM49D1	-0.26713126	-0.406700072	-0.127562448	3.843204828	-3.765487235	1.98E-04	0.010996955	0.510547141	3.70424	-3.70424
TRIM49D2	-0.26713126	-0.406700072	-0.127562448	3.843204828	-3.765487235	1.98E-04	0.010996955	0.510547141	3.70424	-3.70424
TRPM3	0.693826418	0.331809918	1.055842918	5.10839266	3.770572657	1.94E-04	0.010996955	0.528000807	3.712709	3.712709
UGP2	0.388251897	0.186107143	0.59039665	9.974195868	3.778643844	1.88E-04	0.010996955	0.555745958	3.726169	3.726169
CATSPERZ	-0.203824575	-0.310356816	-0.097292334	4.297664429	-3.764092873	1.99E-04	0.011011823	0.505765306	3.701919	-3.701919
GYPE	-0.104890533	-0.159835797	-0.049945269	3.574935626	-3.755699819	2.05E-04	0.011066575	0.477016192	3.687966	-3.687966
KIAA0040	0.486246143	0.231740598	0.740751688	5.866847433	3.758752826	2.03E-04	0.011066575	0.48746703	3.693039	3.693039
SEC61A2	-0.379458446	-0.578115633	-0.180801258	5.905173305	-3.757896273	2.03E-04	0.011066575	0.484534157	3.691615	-3.691615
SOD2	0.68423155	0.325864097	1.042599004	9.781348481	3.756292327	2.05E-04	0.011066575	0.47904382	3.68895	3.68895
TEF	-0.139838279	-0.2130921	-0.066584457	3.817652663	-3.755611259	2.05E-04	0.011066575	0.476713157	3.687819	-3.687819
TIMM23	-0.312891039	-0.476607994	-0.149174084	7.459357781	-3.759969433	2.02E-04	0.011066575	0.491633787	3.695061	-3.695061
TNNT1	-0.43610145	-0.664243851	-0.207959048	4.360385604	-3.760679907	2.01E-04	0.011066575	0.494067659	3.696242	-3.696242
ADM	0.8912609	0.423454924	1.359066877	9.495661941	3.748210181	2.11E-04	0.011206459	0.451410996	3.675536	3.675536
DCT	-0.611674583	-0.932808941	-0.290540225	4.751233745	-3.747300394	2.12E-04	0.011206459	0.448303836	3.674028	-3.674028
LGALS1	0.459340742	0.21843733	0.700244154	12.19055731	3.75125739	2.09E-04	0.011206459	0.461823015	3.680591	3.680591
NFIX	-0.511264817	-0.779607486	-0.242922149	5.546033412	-3.748357643	2.11E-04	0.011206459	0.451914682	3.675781	-3.675781
TRIM22	0.63812584	0.303225781	0.973025899	9.100520876	3.748659162	2.11E-04	0.011206459	0.452944636	3.676281	3.676281
PRPS1	-0.27728859	-0.422910263	-0.131666918	9.632196341	-3.746198909	2.13E-04	0.011211048	0.444542899	3.672202	-3.672202
SLC27A3	0.523197619	0.248042173	0.798353066	6.403089793	3.74086894	2.17E-04	0.011398135	0.42635837	3.663372	3.663372
CASP9	-0.327769128	-0.500289332	-0.155248924	7.675253663	-3.737773069	2.20E-04	0.011490051	0.415806875	3.658248	-3.658248
CTNNA1	0.251538298	0.11898391	0.384092686	10.63424382	3.733316905	2.23E-04	0.011642912	0.400633156	3.650879	3.650879
CD163	0.95043424	0.448988087	1.451880392	9.636837704	3.72891615	2.27E-04	0.011783158	0.385664327	3.643608	3.643608
FBXL15	-0.264367255	-0.403873117	-0.124861394	5.624863059	-3.728207319	2.28E-04	0.011783158	0.383254798	3.642438	-3.642438
CELA2A	-0.125326886	-0.19151	-0.059143773	3.766088088	-3.725477158	2.30E-04	0.011861965	0.373978076	3.637932	-3.637932
SLC4A3	0.495556808	0.233711171	0.757402445	5.996233157	3.723342195	2.32E-04	0.01191443	0.366728081	3.634409	3.634409
ABI3BP	-0.224916899	-0.343918641	-0.105915156	3.792962377	-3.718378662	2.36E-04	0.011937339	0.349887379	3.626227	-3.626227
AP1G1	-0.258248231	-0.394888376	-0.121608086	7.185599519	-3.718295384	2.37E-04	0.011937339	0.349605002	3.62609	-3.62609
ASB13	-0.338614982	-0.517693915	-0.15953605	7.019448514	-3.720030671	2.35E-04	0.011937339	0.355490179	3.62895	-3.62895
EFNA3	-0.296683667	-0.453792266	-0.139575068	5.904054996	-3.715168621	2.39E-04	0.011937339	0.339007001	3.62094	-3.62094
R3HCC1L	-0.153131054	-0.234216289	-0.072045819	3.803945863	-3.715406543	2.39E-04	0.011937339	0.339813139	3.621332	-3.621332
RBM3	0.39737151	0.187020544	0.607722476	8.8069948	3.716525045	2.38E-04	0.011937339	0.34360353	3.623174	3.623174
RPP38	-0.321835332	-0.49221405	-0.151456614	6.629314022	-3.716235449	2.38E-04	0.011937339	0.342622045	3.622697	-3.622697
VIPR2	-0.396855495	-0.606716622	-0.186994367	5.387629268	-3.720362377	2.35E-04	0.011937339	0.356615436	3.629496	-3.629496
CSDC2	-0.419400651	-0.641784211	-0.197017091	4.892594862	-3.710319163	2.44E-04	0.012029365	0.322586128	3.61296	-3.61296
P4HB	0.276839657	0.130114297	0.423565017	10.08340743	3.711999994	2.42E-04	0.012029365	0.328275413	3.615725	3.615725
TNFRSF1A	0.441955669	0.207654447	0.676256892	8.265544574	3.710983325	2.43E-04	0.012029365	0.324833906	3.614053	3.614053
JADE3	-0.429565804	-0.65758455	-0.201547058	6.125726624	-3.706329246	2.48E-04	0.012169275	0.309090465	3.606401	-3.606401
CENPT	-0.315527474	-0.483114437	-0.14794051	5.453313216	-3.704092264	2.50E-04	0.012229476	0.301529806	3.602726	-3.602726
ZNF74	-0.257071454	-0.393653161	-0.120489747	4.415625079	-3.702935645	2.51E-04	0.012239982	0.297622249	3.600826	-3.600826
PYGO1	-0.201564754	-0.308698382	-0.094431125	4.440141907	-3.70146482	2.52E-04	0.012265193	0.292654777	3.598412	-3.598412
CNDP2	0.24798881	0.116027015	0.379950605	9.916288743	3.697164024	2.56E-04	0.012379538	0.278139891	3.591355	3.591355
LRRC20	-0.248889638	-0.381319458	-0.116459819	5.47473106	-3.697480363	2.56E-04	0.012379538	0.279206985	3.591874	-3.591874
EPB41	-0.10144544	-0.155453673	-0.047437208	3.543091397	-3.69536561	2.58E-04	0.012420751	0.272074942	3.588406	-3.588406
RBM48	0.356633706	0.166643163	0.54662425	6.219742751	3.692965496	2.60E-04	0.012490541	0.263985032	3.584473	3.584473
EMX1	-0.144179669	-0.221158293	-0.067201044	3.570413766	-3.684840749	2.68E-04	0.01279077	0.236635154	3.571172	-3.571172
HIST1H2AK	-0.131201777	-0.201235223	-0.061168331	3.624460115	-3.685692222	2.68E-04	0.01279077	0.239498834	3.572565	-3.572565
RRP1	-0.205497029	-0.315369009	-0.095625048	5.502071788	-3.679623998	2.74E-04	0.01299988	0.219103348	3.562645	-3.562645
MDFI	-0.246895861	-0.378952215	-0.114839508	3.993343557	-3.678234017	2.75E-04	0.01302357	0.214435907	3.560375	-3.560375
DPY19L1	0.470989793	0.218831949	0.723147636	9.184677399	3.674716679	2.79E-04	0.013107743	0.202632189	3.554632	3.554632
MINDY3	-0.269578431	-0.413884031	-0.12527283	6.59059807	-3.675249288	2.78E-04	0.013107743	0.204418892	3.555502	-3.555502
HSPA14	-0.394351896	-0.605901151	-0.182802641	7.760837659	-3.667391559	2.87E-04	0.013395361	0.178083246	3.542688	-3.542688
SERPINA3	0.940356307	0.435869785	1.444842828	11.61721145	3.667141955	2.87E-04	0.013395361	0.177247528	3.542281	3.542281
MXRA8	0.510066686	0.236350848	0.783782524	7.18810051	3.666163921	2.88E-04	0.013399628	0.173973403	3.540688	3.540688
SLC12A7	0.374716817	0.173584302	0.575849333	6.840677397	3.665268109	2.89E-04	0.013399903	0.170975233	3.539229	3.539229
PRL	-0.350639207	-0.538908929	-0.162369484	4.003085314	-3.66407909	2.90E-04	0.013415057	0.166996769	3.537293	-3.537293
SRD5A2	-0.164509368	-0.252888997	-0.076129738	4.780914356	-3.662041863	2.92E-04	0.013473119	0.160182949	3.533977	-3.533977
TAGLN2	0.521181805	0.240958367	0.801405242	9.791282152	3.65906089	2.96E-04	0.013579445	0.150218879	3.529127	3.529127
SGCG	-0.306977495	-0.472241019	-0.141713972	3.634132397	-3.654385665	3.01E-04	0.013773694	0.134606644	3.521528	-3.521528
ETS1	-0.130597137	-0.201076946	-0.060117328	3.827943676	-3.645472153	3.11E-04	0.014193548	0.104891943	3.507061	-3.507061
ADAMTS13	-0.155653394	-0.239784402	-0.071522386	4.230313757	-3.639882387	3.18E-04	0.014221486	0.086291449	3.498003	-3.498003
CUEDC2	-0.274235984	-0.422468662	-0.126003305	9.204125942	-3.639697833	3.18E-04	0.014221486	0.085677773	3.497705	-3.497705
LPAR6	0.426317683	0.19595857	0.656676796	8.801617837	3.640933914	3.16E-04	0.014221486	0.08978851	3.499707	3.499707
OPN1LW	-0.130320471	-0.200828467	-0.059812475	3.725512931	-3.636295074	3.22E-04	0.014221486	0.074368097	3.492196	-3.492196
OPN1MW	-0.130320471	-0.200828467	-0.059812475	3.725512931	-3.636295074	3.22E-04	0.014221486	0.074368097	3.492196	-3.492196
OPN1MW2	-0.130320471	-0.200828467	-0.059812475	3.725512931	-3.636295074	3.22E-04	0.014221486	0.074368097	3.492196	-3.492196
OPN1MW3	-0.130320471	-0.200828467	-0.059812475	3.725512931	-3.636295074	3.22E-04	0.014221486	0.074368097	3.492196	-3.492196
SDC2	0.626117985	0.287530489	0.96470548	9.048968974	3.63806213	3.20E-04	0.014221486	0.080240009	3.495056	3.495056
SDF4	0.274837845	0.12620206	0.42347363	8.838796831	3.637793155	3.20E-04	0.014221486	0.07934604	3.494621	3.494621
TMED2	0.201675876	0.092729258	0.310622494	10.42724431	3.6418751	3.15E-04	0.014221486	0.092919395	3.501231	3.501231
CLEC16A	-0.207921604	-0.320491068	-0.095352139	4.695879321	-3.633823791	3.25E-04	0.014227699	0.066160427	3.488199	-3.488199
EMP1	0.594921521	0.272776051	0.917066991	10.72852814	3.633226712	3.26E-04	0.014227699	0.064178166	3.487233	3.487233
HKDC1	-0.185750042	-0.286344372	-0.085155711	4.115901902	-3.632789748	3.26E-04	0.014227699	0.062727666	3.486527	-3.486527
MPHOSPH6	-0.2425336	-0.373804676	-0.111262524	9.033282549	-3.634860231	3.24E-04	0.014227699	0.069602046	3.489875	-3.489875
ACSM1	-0.143719886	-0.221774525	-0.065665247	3.754204746	-3.622454934	3.39E-04	0.014434377	0.028467916	3.469836	-3.469836
APOL5	-0.129006819	-0.199111185	-0.058902453	3.805384661	-3.620365742	3.42E-04	0.014434377	0.021553157	3.466467	-3.466467
EFEMP1	0.831882977	0.379551163	1.284214792	10.98545437	3.618178183	3.44E-04	0.014434377	0.01431675	3.46294	3.46294
FABP7	1.160161537	0.530131568	1.790191506	11.11320775	3.622781174	3.39E-04	0.014434377	0.029548025	3.470362	3.470362
FRAT2	-0.25465943	-0.392964141	-0.116354719	5.695234005	-3.622493689	3.39E-04	0.014434377	0.028596218	3.469898	-3.469898
GRK3	-0.236620827	-0.36518264	-0.108059013	5.130421323	-3.620977476	3.41E-04	0.014434377	0.023577479	3.467453	-3.467453
IFITM3	0.47947595	0.218762437	0.740189463	11.59318201	3.618163056	3.44E-04	0.014434377	0.014266721	3.462916	3.462916
KLHDC4	-0.250414458	-0.386262791	-0.114566124	5.457027143	-3.626518791	3.34E-04	0.014434377	0.041928856	3.476394	-3.476394
MEIS1	0.594333484	0.271391567	0.917275401	6.734508003	3.620684035	3.41E-04	0.014434377	0.022606398	3.46698	3.46698
RPS10	-0.160599928	-0.247842676	-0.073357179	13.36385303	-3.621603105	3.40E-04	0.014434377	0.025648109	3.468462	-3.468462
RPS10-NUDT3	-0.160599928	-0.247842676	-0.073357179	13.36385303	-3.621603105	3.40E-04	0.014434377	0.025648109	3.468462	-3.468462
SPARC	0.462933708	0.211516938	0.714350478	12.04666352	3.622508469	3.39E-04	0.014434377	0.028645152	3.469922	3.469922
ZNF12	0.298532959	0.13622556	0.460840357	8.243832709	3.618585302	3.44E-04	0.014434377	0.015663189	3.463596	3.463596
CLIC1	0.479031551	0.218181073	0.739882029	10.31833717	3.612911547	3.51E-04	0.014591052	-0.003088726	3.454458	3.454458
EEF1D	-0.157337536	-0.24299966	-0.071675412	11.74187705	-3.613502457	3.50E-04	0.014591052	-0.001137013	3.455409	-3.455409
L1TD1	-0.209538714	-0.323643016	-0.095434411	3.792682008	-3.612826457	3.51E-04	0.014591052	-0.003369743	3.454321	-3.454321
CYP2A13	-0.203319518	-0.314149038	-0.092489998	4.318671009	-3.609179374	3.56E-04	0.014735449	-0.015408931	3.448452	-3.448452
NEIL3	-0.268704304	-0.41523266	-0.122175948	4.561201119	-3.607761277	3.58E-04	0.014735449	-0.020087116	3.446172	-3.446172
SPP1	0.611371547	0.278008411	0.944734683	12.7062517	3.60804959	3.58E-04	0.014735449	-0.019136132	3.446635	3.446635
Mar-02	0.431868116	0.19616996	0.667566272	6.791219599	3.604788639	3.62E-04	0.01485451	-0.029888131	3.441394	3.441394
AKAP12	0.69498672	0.315526739	1.074446701	9.213682067	3.603258113	3.64E-04	0.014894911	-0.034931498	3.438935	3.438935
ACTR1A	-0.309832187	-0.479276359	-0.140388014	8.024008325	-3.597366962	3.72E-04	0.015089644	-0.054325575	3.429479	-3.429479
CD14	0.740657651	0.335727432	1.14558787	9.48928815	3.598505513	3.70E-04	0.015089644	-0.050579661	3.431305	3.431305
TTN	-0.164667343	-0.25471197	-0.074622716	3.817558542	-3.597779338	3.71E-04	0.015089644	-0.052968954	3.43014	-3.43014
NNMT	1.111077302	0.502878989	1.719275615	9.992997961	3.594048324	3.77E-04	0.01523127	-0.065237925	3.424157	3.424157
ELOVL2	0.953602421	0.430866977	1.476337865	7.228476433	3.588973438	3.84E-04	0.015474101	-0.081907273	3.416027	3.416027
HIST1H3B	-0.148350695	-0.229721309	-0.066980082	3.669539524	-3.586797381	3.87E-04	0.015553624	-0.089048282	3.412544	-3.412544
RIPK2	-0.290096382	-0.449302953	-0.13088981	6.936662175	-3.584810228	3.90E-04	0.015622752	-0.095565903	3.409365	-3.409365
CTBP2P8	-0.243561736	-0.377409374	-0.109714099	9.146591862	-3.580001422	3.97E-04	0.015810642	-0.111324455	3.401677	-3.401677
SLC8B1	0.204278622	0.092030352	0.316526893	5.208809807	3.580371647	3.96E-04	0.015810642	-0.110111912	3.402269	3.402269
WNT7B	-0.154918023	-0.240093946	-0.069742101	3.678482186	-3.578243965	3.99E-04	0.015867718	-0.117078826	3.398869	-3.398869
NEDD9	0.464301317	0.208506966	0.720095668	9.413503594	3.571032595	4.10E-04	0.016201252	-0.140663513	3.387361	3.387361
RABL6	-0.240941315	-0.373661307	-0.108221324	4.93905549	-3.571575042	4.09E-04	0.016201252	-0.138890966	3.388226	-3.388226
ETV5	0.541840918	0.243193595	0.840488241	8.322138867	3.569423014	4.12E-04	0.016251099	-0.145921648	3.384795	3.384795
TAPBPL	0.409295095	0.183583237	0.635006953	6.2238989	3.567524889	4.15E-04	0.016318461	-0.152119595	3.38177	3.38177
FOXD1-AS1	-0.115377559	-0.179030636	-0.051724483	3.926099726	-3.566044821	4.17E-04	0.01636108	-0.156950354	3.379412	-3.379412
SMYD3	-0.42204366	-0.655072052	-0.189015267	7.242530575	-3.563144123	4.22E-04	0.01648956	-0.166412524	3.374793	-3.374793
SSPN	0.536756495	0.240281518	0.833231471	8.65645523	3.561837586	4.24E-04	0.016522291	-0.170672177	3.372714	3.372714
GCNT2	-0.171346991	-0.266277834	-0.076416148	4.124664142	-3.551027158	4.41E-04	0.017141032	-0.205861827	3.355532	-3.355532
FOXH1	-0.107820911	-0.167574592	-0.04806723	3.74249587	-3.549957727	4.43E-04	0.017160223	-0.209337642	3.353835	-3.353835
HIST1H4B	-0.138833248	-0.215794321	-0.061872175	3.649590777	-3.54900997	4.44E-04	0.017171919	-0.212417191	3.352331	-3.352331
NYX	-0.122915282	-0.191138296	-0.054692269	3.872043943	-3.544539586	4.52E-04	0.017406182	-0.226932613	3.345241	-3.345241
COPG1	0.333712874	0.148041804	0.519383943	8.111226917	3.536010692	4.66E-04	0.017664417	-0.25457935	3.331736	3.331736
EDC4	-0.220125913	-0.34255603	-0.097695797	5.867098597	-3.537266302	4.64E-04	0.017664417	-0.250513092	3.333722	-3.333722
MELTF	-0.121774337	-0.189537838	-0.054010836	3.88217534	-3.535450711	4.67E-04	0.017664417	-0.256392405	3.33085	-3.33085
OAS1	0.663460409	0.294635172	1.032285646	6.83302187	3.538989135	4.61E-04	0.017664417	-0.244931583	3.336449	3.336449
PARG	-0.197624618	-0.307603144	-0.087646092	6.169081902	-3.535232621	4.67E-04	0.017664417	-0.257098444	3.330505	-3.330505
PCNP	0.225218019	0.09997813	0.350457908	10.30007128	3.537897991	4.63E-04	0.017664417	-0.248466884	3.334722	3.334722
TSHR	-0.449147848	-0.698850581	-0.199445114	4.180428006	-3.538758077	4.61E-04	0.017664417	-0.245680293	3.336083	-3.336083
PLSCR4	0.506900864	0.224414531	0.789387198	8.264085858	3.530290444	4.76E-04	0.01793632	-0.273087373	3.322692	3.322692
RXYLT1	0.326169426	0.144333108	0.508005743	8.793731228	3.52896595	4.78E-04	0.017974228	-0.277368875	3.3206	3.3206
PMEL	-0.250841576	-0.390860551	-0.1108226	4.049276536	-3.524499658	4.86E-04	0.018121482	-0.291795495	3.313549	-3.313549
SLC17A2	-0.145485025	-0.226669845	-0.064300205	3.865162309	-3.525561618	4.84E-04	0.018121482	-0.288366773	3.315225	-3.315225
SUPV3L1	-0.308271727	-0.480344056	-0.136199399	6.648650024	-3.524581096	4.86E-04	0.018121482	-0.291532592	3.313678	-3.313678
CTBP2P4	-0.245464978	-0.382708715	-0.108221241	9.287855153	-3.518696828	4.96E-04	0.018393342	-0.310514126	3.3044	-3.3044
NR0B1	-0.868129618	-1.353585702	-0.382673535	4.790506116	-3.518191487	4.97E-04	0.018393342	-0.312142896	3.303604	-3.303604
STAG3	-0.227107885	-0.354066535	-0.100149236	5.890284433	-3.519287669	4.95E-04	0.018393342	-0.308609503	3.305331	-3.305331
