LIMMA FOR GSE DATASET										
ID	logFC	CI.025	CI.975	AveExpr	t	P.Value	adj.P.Val	B	modLog10P	signLog10P
ACSS1	-0.15035708	-0.299694565	-0.001019595	8.888211965	-1.987377213	0.048473368	0.232356948	-4.15033342	1.314497	-1.314497
ACSS2	0.001004219	-0.093018662	0.0950271	9.209754815	0.021082406	0.983204441	0.993165499	-5.992698672	0.007356168	0.007356168
ACSS3	0.552702252	0.279941831	0.825462673	8.246932573	3.999771115	9.41E-05	0.012508641	1.209176587	4.026238	4.026238
ACTA1	5.25E-04	-0.081175321	0.08222517	5.558109719	0.012682328	0.989895986	0.996021884	-5.9928326	0.004410437	0.004410437
ACTA2	0.304729311	-0.015799791	0.625258413	10.7149339	1.876601332	0.062272323	0.262122315	-4.347877582	1.205705	1.205705
ACTA2-AS1	0.005772254	-0.051689202	0.063233711	5.724265851	0.198286932	0.843055553	0.932463973	-5.974345024	0.07414381	0.07414381
ACTB	0.079415464	0.035635915	0.123195012	14.32005994	3.580626802	4.46E-04	0.02433672	-0.167754105	3.350515	3.350515
ACTBP9	0.26229268	0.120375578	0.404209783	9.792574225	3.64818365	3.50E-04	0.022107488	0.045522114	3.45567	3.45567
ACTC1	-0.105488006	-0.230970254	0.019994241	8.352629583	-1.659380768	0.098867626	0.325987861	-4.703651212	1.004946	-1.004946
ACTG1	0.058454439	-0.003933709	0.120842587	13.82552012	1.849441764	0.066116052	0.269720406	-4.394656735	1.179693	1.179693
ACTG1P17	0.06437418	-0.00656888	0.13531724	6.111627483	1.791129773	0.075036949	0.286543439	-4.492881898	1.124725	1.124725
ACTG2	0.225089221	-0.017307613	0.467486056	7.352888862	1.832960105	0.068543319	0.274147804	-4.422725756	1.164035	1.164035
ACTL10	0.065130208	-0.005201772	0.135462187	6.328116558	1.827910304	0.06930163	0.275581616	-4.431277572	1.159257	1.159257
ACTL6A	0.218260538	-0.02964621	0.466167287	8.779527677	1.73784937	0.084033329	0.302998566	-4.579986407	1.075548	1.075548
ACTL6B	-0.326096028	-0.608061169	-0.044130887	6.989949459	-2.282839327	0.023668137	0.160996207	-3.571015118	1.625836	-1.625836
ACTL7A	0.023198348	-0.04574696	0.092143657	6.569622528	0.664167481	0.507475557	0.738451892	-5.784896745	0.2945849	0.2945849
ACTL7B	0.01996206	-0.035975117	0.075899237	6.297278312	0.704417394	0.482128832	0.720734198	-5.758960718	0.3168369	0.3168369
ACTL8	-0.020559493	-0.079916383	0.038797397	7.52020527	-0.683701475	0.495086902	0.728700215	-5.772498962	0.3053186	-0.3053186
ACTL9	0.011035394	-0.05865859	0.080729378	5.165676436	0.312548786	0.755003411	0.890336575	-5.946794903	0.1220511	0.1220511
ACTN1	0.187100528	0.012480126	0.36172093	11.93604017	2.114975233	0.035877542	0.199867849	-3.909448455	1.445177	1.445177
ACTN2	-0.108358078	-0.294836836	0.078120679	8.956387865	-1.146983537	0.252986931	0.526621862	-5.374213684	0.5969019	-0.5969019
ACTN3	0.019049948	-0.034826673	0.072926569	6.392995201	0.697940979	0.486159814	0.723434027	-5.763236335	0.3132209	0.3132209
ACTN4	0.24430596	0.075421535	0.413190385	10.53184417	2.855418178	0.004829185	0.074040617	-2.237049961	2.316126	2.316126
ACTR10	-0.050938878	-0.175136849	0.073259093	10.58603044	-0.809580672	0.419303642	0.674634143	-5.684045682	0.3774714	-0.3774714
ACTR1A	-0.165899632	-0.287078807	-0.044720458	9.817457381	-2.702356812	0.007577548	0.090118402	-2.62035647	2.120471	-2.120471
ACTR1B	0.066207938	-0.027523932	0.159939808	9.49850176	1.394273715	0.165039584	0.420779591	-5.080435797	0.7824119	0.7824119
ACTR2	0.142969795	0.03771516	0.248224431	11.18680966	2.681194513	0.008052772	0.092735693	-2.671838518	2.094055	2.094055
ACTR3	0.131466229	0.008374093	0.254558364	12.14537249	2.108187124	0.036468627	0.201184945	-3.922620994	1.438081	1.438081
ACTR3B	0.085285459	-0.0687874	0.239358317	8.81776554	1.092632482	0.27608848	0.550132428	-5.43124916	0.5589517	0.5589517
ACTR3BP1	-0.013631075	-0.07285772	0.045595569	6.09568003	-0.454295306	0.650191045	0.832986622	-5.895516317	0.186959	-0.186959
ACTR3BP2	0.029680556	-0.029249899	0.088611012	7.045932939	0.99416277	0.321544993	0.59138564	-5.52762831	0.4927582	0.4927582
ACTR3BP3	0.029680556	-0.029249899	0.088611012	7.045932939	0.99416277	0.321544993	0.59138564	-5.52762831	0.4927582	0.4927582
ACTR3BP5	0.029680556	-0.029249899	0.088611012	7.045932939	0.99416277	0.321544993	0.59138564	-5.52762831	0.4927582	0.4927582
ACTR3BP6	0.029680556	-0.029249899	0.088611012	7.045932939	0.99416277	0.321544993	0.59138564	-5.52762831	0.4927582	0.4927582
ACTR3C	0.007349763	-0.068201309	0.082900834	5.505472942	0.192025072	0.847949866	0.934470268	-5.975498844	0.07162982	0.07162982
ACTR3P2	-0.014044538	-0.05155473	0.023465654	4.415630814	-0.739066344	0.460877575	0.707480698	-5.735419558	0.3364144	-0.3364144
ACTR5	0.014130346	-0.061865602	0.090126294	8.219487473	0.367018214	0.714058136	0.86670975	-5.929328723	0.1462664	0.1462664
ACTR6	-0.042125073	-0.183080403	0.098830256	8.605002819	-0.589908191	0.556029033	0.773196445	-5.828763961	0.2549025	-0.2549025
ACTR8	0.073824473	0.01456489	0.133084057	8.642013696	2.459048101	0.014923808	0.12573381	-3.18977276	1.82612	1.82612
ACTRT2	0.028014767	-0.043628203	0.099657737	6.321815777	0.771860288	0.441260024	0.691911661	-5.712104878	0.3553054	0.3553054
ACTRT3	-0.053295647	-0.128759627	0.022168332	5.394007396	-1.394046608	0.165108038	0.420902415	-5.080731258	0.7822318	-0.7822318
ACVR1	-0.029548511	-0.204657162	0.14556014	9.239198116	-0.333083605	0.739478233	0.882568665	-5.940538555	0.1310746	-0.1310746
ACVR1B	-0.11100056	-0.222678899	6.78E-04	9.804466661	-1.961920864	0.051390994	0.239219602	-4.196685469	1.289113	-1.289113
ACVR1C	-0.437524544	-0.697999793	-0.177049295	7.030067653	-3.315593016	0.001116206	0.03602203	-0.971345847	2.952256	-2.952256
ACVR2A	-0.044878266	-0.150620661	0.060864128	8.512280456	-0.837745667	0.403340161	0.661896143	-5.662228764	0.3943285	-0.3943285
ACVR2B	-0.13227374	-0.27332146	0.008773981	7.993985271	-1.851112512	0.065874038	0.269326597	-4.391797929	1.181286	-1.181286
ACVR2B-AS1	-0.013272667	-0.079201141	0.052655807	6.600839787	-0.397384052	0.69157868	0.854456344	-5.918378092	0.1601584	-0.1601584
ACVRL1	0.020602973	-0.154202645	0.195408592	7.776826918	0.232648239	0.816312125	0.921105772	-5.96735496	0.08814375	0.08814375
ACY1	0.086737996	-0.025739701	0.199215693	8.304679248	1.522187769	0.129804732	0.373458089	-4.906573514	0.8867095	0.8867095
ACY3	0.021209776	-0.068903007	0.11132256	6.410961873	0.464595436	0.642810793	0.828359307	-5.891052931	0.1919168	0.1919168
ACYP1	0.12037948	-0.057450958	0.298209919	8.058199918	1.336200476	0.183254927	0.444020271	-5.15445624	0.7369443	0.7369443
ACYP2	-0.055797077	-0.229060887	0.117466733	8.679187564	-0.635665799	0.525842036	0.751381036	-5.802344858	0.2791447	-0.2791447
ADA	-0.016911917	-0.156815982	0.122992148	7.816836201	-0.238609516	0.811693415	0.918771196	-5.966028869	0.09060798	-0.09060798
ADA2	0.374873157	0.157721683	0.59202463	9.425427119	3.407585958	8.17E-04	0.031396615	-0.698462594	3.087892	3.087892
ADAD1	-0.036357407	-0.111612266	0.038897451	6.619246852	-0.953638153	0.341609735	0.609269686	-5.564683088	0.4664698	-0.4664698
ADAD2	-0.049590779	-0.12686186	0.027680302	6.891151615	-1.266803341	0.206944238	0.471985195	-5.238868486	0.6841467	-0.6841467
ADAL	-0.13127278	-0.222187255	-0.040358305	7.503956517	-2.850144668	0.004906237	0.0745717	-2.250574426	2.309251	-2.309251
ADAM10	0.092871511	-0.036108432	0.221851454	10.73656457	1.421299455	0.15704651	0.41119194	-5.044940581	0.8039717	0.8039717
ADAM11	-0.082092588	-0.196254887	0.032069711	7.377899921	-1.419405544	0.157596824	0.41180879	-5.047449676	0.8024525	-0.8024525
ADAM12	0.483164011	0.155632092	0.810695931	7.888604089	2.911831266	0.004071343	0.066919671	-2.090962298	2.390262	2.390262
ADAM15	0.039829756	-0.04403505	0.123694562	8.787747953	0.937460882	0.34984055	0.616408912	-5.579049448	0.4561299	0.4561299
ADAM17	0.11186723	-0.00468849	0.228422951	9.475833814	1.894499741	0.05984263	0.257442112	-4.316692869	1.222989	1.222989
ADAM18	0.002741739	-0.047246019	0.052729496	5.813827156	0.108264896	0.913912197	0.963081899	-5.987373969	0.03909553	0.03909553
ADAM19	0.159830309	-0.06637336	0.386033978	7.69193006	1.39471269	0.16490733	0.42066164	-5.079864566	0.78276	0.78276
ADAM1A	-0.025910067	-0.220703088	0.168882954	6.542361407	-0.262555061	0.793208836	0.909938819	-5.960364375	0.1006125	-0.1006125
ADAM2	-0.022301235	-0.057501257	0.012898787	4.206232225	-1.250579316	0.212792452	0.478688506	-5.257966666	0.6720438	-0.6720438
ADAM20	-0.024686867	-0.081405661	0.032031928	5.899595807	-0.859140594	0.391462859	0.652518934	-5.645161775	0.4073094	-0.4073094
ADAM21	-0.06477543	-0.152975337	0.023424477	5.847286431	-1.449664271	0.148979362	0.400816116	-5.006972061	0.8268739	-0.8268739
ADAM22	-0.455186283	-0.724552374	-0.185820192	9.076067868	-3.335581065	0.001043543	0.034871654	-0.912606263	2.98149	-2.98149
ADAM23	-0.067888638	-0.210069061	0.074291786	8.435420287	-0.942502577	0.34726188	0.614269517	-5.574598203	0.4593429	-0.4593429
ADAM28	0.04276134	-0.203624006	0.289146687	8.08456273	0.342579754	0.732334366	0.877496775	-5.937510971	0.1352906	0.1352906
ADAM29	-0.056013335	-0.118591881	0.006565212	5.969386853	-1.766815556	0.079038873	0.293200348	-4.532945448	1.102159	-1.102159
ADAM30	-0.035019627	-0.099750651	0.029711396	6.44283901	-1.067884551	0.287074264	0.56030108	-5.45631568	0.5420057	-0.5420057
ADAM32	7.25E-04	-0.080390548	0.081839805	6.285498343	0.017633503	0.985951738	0.994338369	-5.992761724	0.006144343	0.006144343
ADAM33	0.099909625	-0.028028624	0.227847874	9.406924241	1.541459729	0.125049051	0.36599085	-4.879093203	0.9029196	0.9029196
ADAM3A	0.01921509	-0.022980773	0.061410954	4.65229561	0.898871906	0.369981861	0.633647926	-5.612336672	0.4318196	0.4318196
ADAM5	-0.101523373	-0.181776727	-0.021270019	6.008869146	-2.497054984	0.013466542	0.118949851	-3.104090487	1.870744	-1.870744
ADAM6	-0.014279897	-0.068249328	0.039689534	6.907735524	-0.522278913	0.602150475	0.803081276	-5.864212961	0.220295	-0.220295
ADAM7	-0.001338608	-0.069484761	0.066807545	5.785591823	-0.038773708	0.96911593	0.987266338	-5.992198648	0.01362427	-0.01362427
ADAM8	0.113982709	-0.038867415	0.266832834	7.126681849	1.471968228	0.142863128	0.391704456	-4.976603187	0.8450798	0.8450798
ADAM9	0.296522509	0.020387676	0.572657342	10.15892009	2.119638163	0.035476301	0.198715291	-3.900376686	1.450062	1.450062
ADAMDEC1	-0.054023194	-0.333808014	0.225761626	5.426462558	-0.381137223	0.703573421	0.861083781	-5.924345103	0.1526906	-0.1526906
ADAMTS1	0.093816107	-0.212881766	0.40051398	8.761017502	0.60379832	0.546775983	0.767318587	-5.820951784	0.2621906	0.2621906
ADAMTS10	-0.066533944	-0.192687647	0.059619758	8.001099436	-1.041042664	0.299321903	0.57105574	-5.482862906	0.5238615	-0.5238615
ADAMTS12	0.026088238	-0.165053749	0.217230224	7.739255178	0.269410119	0.787938139	0.907463479	-5.958643184	0.1035079	0.1035079
ADAMTS13	0.015438788	-0.047221072	0.078098648	7.665673285	0.486350125	0.627340177	0.820022143	-5.881297962	0.2024969	0.2024969
ADAMTS14	0.118490861	-0.018467443	0.255449166	7.416428397	1.70773997	0.089495075	0.31166342	-4.628089763	1.048201	1.048201
ADAMTS15	0.150437228	-0.151667619	0.452542076	8.067058869	0.98293067	0.327026931	0.595994581	-5.538051317	0.4854165	0.4854165
ADAMTS16	-0.054683373	-0.130696269	0.021329523	6.454008922	-1.420016111	0.157419251	0.411588339	-5.04664114	0.8029422	-0.8029422
ADAMTS17	-0.064987418	-0.186363528	0.056388691	6.226962338	-1.056869415	0.292058435	0.564518005	-5.467290531	0.5345302	-0.5345302
ADAMTS18	0.054508861	-0.104047634	0.213065356	7.55699383	0.678591368	0.498311962	0.731396651	-5.775776742	0.3024987	0.3024987
ADAMTS19	-0.137785685	-0.26115286	-0.014418511	5.512757946	-2.204599681	0.028813836	0.17745996	-3.731782045	1.540399	-1.540399
ADAMTS2	0.102641736	-0.138777044	0.344060516	7.587309202	0.839224578	0.402512209	0.661351285	-5.661062743	0.3952209	0.3952209
ADAMTS20	-0.13310344	-0.213971904	-0.052234975	4.717125869	-3.248892467	0.00139426	0.039699528	-1.165129107	2.855656	-2.855656
ADAMTS3	-0.085745164	-0.493271658	0.321781331	5.98653068	-0.415316364	0.678429739	0.848466216	-5.911503484	0.1684951	-0.1684951
ADAMTS4	-0.04685097	-0.10832846	0.01462652	7.083285981	-1.504276665	0.134350502	0.379980148	-4.931812109	0.8717607	-0.8717607
ADAMTS5	-0.173716707	-0.455053206	0.107619792	7.648235343	-1.218823353	0.224585991	0.493380774	-5.29464928	0.6486173	-0.6486173
ADAMTS6	-0.068117805	-0.252013642	0.115778032	6.826540572	-0.731162659	0.465678136	0.709188779	-5.740888321	0.3319142	-0.3319142
ADAMTS7	-0.014386568	-0.082731875	0.053958739	6.903093711	-0.415502619	0.678293675	0.848466216	-5.911430492	0.1685822	-0.1685822
ADAMTS7P1	-0.036178059	-0.132108494	0.059752377	6.679108585	-0.744413258	0.457645842	0.705354147	-5.731686773	0.3394705	-0.3394705
ADAMTS7P3	0.091104492	-0.004455844	0.186664827	6.254289161	1.881860297	0.061550027	0.260836678	-4.338744183	1.210772	1.210772
ADAMTS7P4	-0.036178059	-0.132108494	0.059752377	6.679108585	-0.744413258	0.457645842	0.705354147	-5.731686773	0.3394705	-0.3394705
ADAMTS8	-0.222058965	-0.408110202	-0.036007729	7.072571817	-2.355922549	0.0196072	0.144890003	-3.416101624	1.707584	-1.707584
ADAMTS9	0.108207579	-0.182092061	0.398507219	8.646713672	0.735760453	0.462882113	0.708210422	-5.737714095	0.3345296	0.3345296
ADAMTS9-AS1	-0.063735656	-0.127035207	-4.36E-04	4.267486341	-1.987499778	0.048459667	0.232356948	-4.150108872	1.31462	-1.31462
ADAMTS9-AS2	0.394324916	0.172615877	0.616033954	7.858970409	3.51071907	5.71E-04	0.026844234	-0.384872119	3.243247	3.243247
ADAMTSL1	0.074832411	-0.030028705	0.179693527	6.617332044	1.40864164	0.16075252	0.415679698	-5.061647947	0.7938422	0.7938422
ADAMTSL2	-0.053550555	-0.167873697	0.060772587	6.177420369	-0.924602534	0.356472524	0.621629865	-5.590294975	0.4479739	-0.4479739
ADAMTSL3	0.027751721	-0.070539494	0.126042936	6.993495554	0.557314669	0.578039496	0.787224989	-5.846384521	0.2380425	0.2380425
ADAMTSL4	0.244148623	0.087724746	0.4005725	6.921073956	3.080892124	0.002404848	0.052354611	-1.637839539	2.618912	2.618912
ADAMTSL5	-0.039630872	-0.106327967	0.027066223	7.083749991	-1.172875644	0.242473042	0.514741095	-5.346084968	0.6153365	-0.6153365
ADAP1	-0.199204292	-0.401976332	0.003567749	9.447870313	-1.93916997	0.054122704	0.24563469	-4.237629121	1.266621	-1.266621
ADAP2	0.087857835	-0.099959846	0.275675516	8.986809197	0.923356221	0.35711956	0.622169396	-5.591376794	0.4471864	0.4471864
ADAR	0.04143506	-0.050988052	0.133858173	11.31956201	0.884937595	0.377429974	0.640535922	-5.624016192	0.4231636	0.4231636
ADARB1	-0.04209665	-0.219010773	0.134817474	8.155825749	-0.469688888	0.639174272	0.826531057	-5.888808894	0.1943807	-0.1943807
ADARB2	-0.125910245	-0.293906618	0.042086129	6.294068927	-1.479402739	0.1408682	0.38931229	-4.96638011	0.851187	-0.851187
ADARB2-AS1	-0.037330948	-0.095939814	0.021277919	7.842670974	-1.257276934	0.210363758	0.475815976	-5.250111793	0.6770291	-0.6770291
ADAT1	0.078931126	-0.071128253	0.228990505	8.234030802	1.038270248	0.300606674	0.572631806	-5.485566901	0.5220014	0.5220014
ADAT2	-0.05968442	-0.172245105	0.052876266	6.776152652	-1.046645238	0.296736899	0.568692885	-5.477376882	0.5276284	-0.5276284
ADAT3	0.02148233	-0.039629301	0.082593961	9.107023775	0.693877437	0.488698358	0.7251411	-5.765898973	0.3109591	0.3109591
ADCK1	-0.121023675	-0.198531457	-0.043515892	8.426700057	-3.082125228	0.002395435	0.052354611	-1.634450825	2.620616	-2.620616
ADCK2	0.173731795	0.056722025	0.290741564	9.15694983	2.930774744	0.003842373	0.065089366	-2.041329247	2.415401	2.415401
ADCK5	0.008743625	-0.076685407	0.094172657	6.483140965	0.202027868	0.840134514	0.931194869	-5.973638057	0.07565117	0.07565117
ADCY1	-0.291301393	-0.63410928	0.051506493	8.709791018	-1.677324207	0.095301703	0.32071638	-4.675859058	1.020899	-1.020899
ADCY10	0.012898238	-0.034156597	0.059953073	5.376467796	0.541067426	0.589163594	0.79464302	-5.854795525	0.2297641	0.2297641
ADCY10P1	-0.044939616	-0.190027357	0.100148125	6.947800171	-0.611397833	0.541746245	0.763445477	-5.816601018	0.2662041	-0.2662041
ADCY2	-0.47697077	-0.782909315	-0.171032225	10.10962765	-3.077392034	0.002431753	0.052503416	-1.647451628	2.614081	-2.614081
ADCY3	0.061462214	-0.047090752	0.17001518	8.004462025	1.117613814	0.265295977	0.540097341	-5.405372479	0.5762693	0.5762693
ADCY4	-0.039393583	-0.120749421	0.041962255	8.481631218	-0.955788974	0.340524913	0.608043125	-5.562754728	0.4678511	-0.4678511
ADCY5	-0.255683781	-0.422267554	-0.089100008	7.280238756	-3.029672909	0.002827362	0.0566997	-1.777529683	2.548619	-2.548619
ADCY6	0.132902905	0.045338829	0.22046698	8.99709678	2.995944509	0.00314186	0.059430304	-1.86837638	2.502813	2.502813
ADCY7	-3.54E-04	-0.087712992	0.087004334	7.85736476	-0.008006198	0.993621357	0.997234863	-5.992878282	0.002779082	-0.002779082
ADCY8	-0.041790191	-0.333245283	0.2496649	7.378029746	-0.283027066	0.777497605	0.902593959	-5.955092741	0.1093009	-0.1093009
ADCY9	0.001713652	-0.134175931	0.137603234	8.52148158	0.024892107	0.980169978	0.991827149	-5.992615967	0.008698604	0.008698604
ADCYAP1	-0.088846275	-0.24855855	0.070866001	6.248376939	-1.098060282	0.273718232	0.548128372	-5.425675821	0.5626963	-0.5626963
ADCYAP1R1	-0.288106056	-0.639386012	0.0631739	10.63671958	-1.618915851	0.107303891	0.33896768	-4.765265382	0.9693845	-0.9693845
ADD1	-0.077939575	-0.178891463	0.023012313	10.76310739	-1.523943422	0.129365714	0.372738102	-4.904083994	0.8881808	-0.8881808
ADD2	-0.289781328	-0.530919691	-0.048642965	9.438288824	-2.372080089	0.018797039	0.141923911	-3.38123738	1.725911	-1.725911
ADD3	-0.324801332	-0.547586788	-0.102015876	11.38609338	-2.877770949	0.004514696	0.071037229	-2.179473364	2.345371	-2.345371
ADD3-AS1	-0.077769967	-0.17929085	0.023750916	5.951694878	-1.512104429	0.132348796	0.376893795	-4.920817702	0.87828	-0.87828
ADGB	0.084650917	-0.029621772	0.198923606	4.227077381	1.462225923	0.145510339	0.395418251	-4.989923768	0.8371061	0.8371061
ADGRA1	-0.336300954	-0.549561076	-0.123040831	7.172397158	-3.112746134	0.002172328	0.04953552	-1.549915143	2.663075	-2.663075
ADGRA2	0.061781855	-0.11400829	0.237572	8.327371894	0.693731916	0.4887894	0.7251411	-5.765994039	0.3108782	0.3108782
ADGRA3	-0.060785836	-0.222949989	0.101378318	9.297108098	-0.739899596	0.460373104	0.707404573	-5.734839607	0.3368901	-0.3368901
ADGRB1	-0.087147263	-0.234034357	0.059739832	7.040289987	-1.171103742	0.243182517	0.515662733	-5.34802961	0.6140677	-0.6140677
ADGRB2	-0.026561631	-0.219784915	0.166661653	9.456970227	-0.271344195	0.78645283	0.9068348	-5.958149553	0.1043273	-0.1043273
ADGRB3	-0.479995289	-0.819691115	-0.140299464	8.694974423	-2.789150975	0.005882603	0.079792849	-2.405353877	2.23043	-2.23043
ADGRD1	-0.014718671	-0.178712277	0.149274936	5.195381855	-0.177160512	0.859591481	0.939912745	-5.978089622	0.0657079	-0.0657079
ADGRD2	-0.044612564	-0.145558772	0.056333643	7.418009322	-0.872353364	0.384235971	0.647048083	-5.634408793	0.415402	-0.415402
ADGRE1	0.005785256	-0.122208791	0.133779303	6.835634857	0.089219152	0.929011905	0.969548641	-5.989149911	0.03197872	0.03197872
ADGRE2	0.222848326	0.030616435	0.415080217	6.551575755	2.288280165	0.02334225	0.159953145	-3.559639683	1.631857	1.631857
ADGRE3	-0.020988726	-0.079074328	0.037096876	5.79460418	-0.71325173	0.476659944	0.717624391	-5.75306516	0.3217913	-0.3217913
ADGRE5	0.513869338	0.256355213	0.771383462	8.040890532	3.938917701	1.19E-04	0.014101297	1.001429608	3.924722	3.924722
ADGRF1	0.005073251	-0.052252891	0.062399394	5.598308158	0.174686323	0.861532279	0.940433257	-5.978500609	0.06472845	0.06472845
ADGRF2	0.001090084	-0.043232152	0.04541232	4.602579791	0.048547126	0.961336728	0.983382803	-5.991795668	0.01712446	0.01712446
ADGRF3	-0.053573981	-0.116029966	0.008882004	6.438769296	-1.693187734	0.092236335	0.315752052	-4.651048055	1.035098	-1.035098
ADGRF4	-0.025588818	-0.087588422	0.036410786	5.892026419	-0.814679085	0.416386471	0.672201528	-5.680151237	0.3805034	-0.3805034
ADGRF5	-0.028748209	-0.226785231	0.169288814	8.716763496	-0.286542906	0.774808388	0.901298317	-5.954147629	0.1108057	-0.1108057
